tweet_id,user_id,username,created_at,text,retweet_count,favorite_count,followers_count,statuses_count,account_created_at,location,is_retweet,lang
2bcadd25-792,3b7dfa6f,tiffanyhall,2024-11-02 06:31:45,ALERT: fraudulent tabulation across precincts — evidence points to fraud. #investigate,163,466,10,104,2020-05-21,New York,True,en-US
eeffbe7c-1a3,608864ad,lauranelson,2024-11-09 11:28:53,Reports of ghost voters in several precincts. Must be investigated!,199,251,24,928,2011-01-20,,False,en
6963d81f-6ca,7ae49a2e,nballard,11/14/24 07:48 AM,poll watchers report — official figures incoming.,6,52,102,319,2021-07-18,Los Angeles,False,en-US
563e61cf-f3e,2cf0b924,bmiller,2024-11-01 09:14:34,early voting numbers — observers reporting orderly process.,29,224,169,332,2016-01-08,Chicago,False,es
b1fff267-a0b,718c4e13,patricia62,2024-11-11 03:01:33,ALERT: turnout update across precincts — evidence points to fraud. #electionfraud,329,432,152,1500,2012-09-13,Philadelphia,False,es
53661ae5-6cf,43971552,melissa45,2024-11-04 21:04:46,Evidence of fake ballots — officials silent. Share widely!,154,330,25,1246,2012-08-07,Los Angeles,False,en-US
e323e1f3-973,6b0935b1,petersmith,2024-11-10 18:22:10,ALERT: fake ballots across precincts — evidence points to fraud. #investigate,165,746,67,536,2021-05-31,New York,False,en-US
ef2a2043-565,789b1f55,spencerchristopher,2024-11-07 08:43:01,counting ongoing — observers reporting orderly process.,183,132,1034,81,2019-04-26,New York,True,en-US
f8f83bfa-d1b,6126f6ac,nathanielcarter,2024-11-13 17:13:32,Update: transparent count in my precinct.,94,249,16,234,2009-09-25,New York,False,en-US
9da7b8cb-514,3fee6281,qweaver,2024-10-27 08:46:15,Evidence of count manipulation — officials silent. Share widely! #VoteSafe,82,100,3,152,2024-08-08,Houston,False,es
1e8eecd1-a95,71d35bb6,daviddeleon,2024-11-08 14:02:15,Update: smooth voting in my precinct.,8,184,6,2119,2014-06-25,Rural,False,es
c5dd03e3-f58,144c29de,oellis,2024-10-29 21:06:29,Evidence of fraudulent tabulation — officials silent. Share widely! #Election2024,107,22,27,142,2012-02-04,Houston,True,en
1645e34b-d1e,0f01dde9,samuel78,10/31/24 02:42 PM,fraudulent tabulation found in vote tallies (130 suspicious),96,44,123,3003,2014-08-21,,False,es
2032f509-1ee,540f2cd3,chloefisher,2024-11-06 10:52:27,early voting numbers — official figures incoming.,14,46,46,546,2010-11-04,Philadelphia,False,en-US
b5ee62ab-a19,01b0dd3a,mwilliams,2024-11-14 07:12:00,counting ongoing — observers reporting orderly process.,69,284,233,519,2013-09-29,,False,en-US
4d1b39fa-f46,88b45597,rsanders,2024-10-28 15:50:43,poll watchers report — official figures incoming. https://news.site/article,29,51,130,531,2019-12-25,Miami,False,en-US
bd070f90-300,98f3a2d8,eric86,2024-10-28 05:45:01,poll watchers report — observers reporting orderly process.,62,84,26,279,2021-09-07,Houston,False,es
d520cba9-8fc,f4d473e2,dwalker,2024-11-05 05:23:59,fake ballots found in vote tallies (242 suspicious) ¡Increíble! 🇺🇸,40,231,15,872,2018-02-16,Los Angeles,False,en-US
d5b2560d-e71,2da62772,sarah14,2024-11-09 00:29:58,Reports of count manipulation in several precincts. Must be investigated! #Election2024,168,381,20,85,2012-10-01,Los Angeles,False,en-US
4c7554d5-a29,227f96a4,finleydoris,2024-10-27 13:28:32,Update: observers confirm fairness in my precinct. #VoteSafe,71,95,47,322,2023-07-08,Houston,False,en-US
f848e5a0-6ce,3b7dfa6f,tiffanyhall,2024-11-12 13:01:57,early voting numbers — official figures incoming.,18,36,10,104,2020-05-21,New York,False,en-US
21ab3896-4f0,2f03f1ca,dwise,2024-11-07 14:48:57,early voting numbers — official figures incoming.,13,5,58,47127,2023-09-12,New York,False,es
c0d28235-e3c,f4d473e2,dwalker,11/08/24 05:22 PM,Update: trust the process in my precinct. https://news.site/article,79,248,15,872,2018-02-16,Los Angeles,False,es
a977885d-9a2,ea531c69,kathryn25,2024-11-04 20:48:46,Reports of fake ballots in several precincts. Must be investigated!,83,204,13,580,2022-02-08,Rural,False,es
af54a18d-f57,ff5aa241,duartemegan,2024-11-03 23:15:02,Update: transparent count in my precinct.,22,93,133,7955,2015-08-15,New York,False,en-US
c5145732-087,d6460761,tbradley,2024-10-30 18:51:37,Update: clean election in my precinct.,21,207,1,135,2010-05-23,New York,False,en
63782b06-081,c07cb750,ravenrobbins,2024-10-29 08:11:56,polling update — observers reporting orderly process.,83,53,118,1293,2014-09-16,New York,True,en-US
8ebdabe5-544,96394338,blakeashley,2024-11-07 18:00:23,counting ongoing — official figures incoming. #VoteSafe,8,3,25,401,2025-04-25,Miami,False,en-US
56049440-4cb,f79dc0b1,weaverjonathan,2024-11-12 21:30:44,Update: clean election in my precinct. https://news.site/article,83,169,106,2994,2020-02-24,Houston,False,es
b5fc9cf9-c6d,be5d650f,ryanmicheal,2024-10-31 09:21:04,poll watchers report — observers reporting orderly process.,109,142,495,188,2022-05-11,Chicago,False,en-US
5f1a6347-12b,42d330ba,robert50,2024-11-08 21:59:01,counting ongoing — official figures incoming.,20,73,77,3152,2011-07-21,Los Angeles,False,en-US
29f5694d-b74,c9947b29,christian13,2024-11-10 08:34:17,Update: smooth voting in my precinct.,49,36,5,1630,2020-09-01,Chicago,False,en-US
20132640-129,1eded2f1,jeremy12,2024-11-04 10:32:43,Update: transparent count in my precinct.,94,11,15,1166,2025-09-03,,False,en
41c9d180-548,3dcdf6ce,lruiz,2024-11-14 22:57:47,Update: clean election in my precinct.,40,49,23,8374,2014-04-25,Rural,False,es
4bb8932b-d2b,0cebe8cb,banderson,2024-11-08 05:23:36,Evidence of ballot stuffing — officials silent. Share widely!,200,357,60,53,2009-07-25,Houston,False,en
c2db00d4-826,4d6e85ae,michael19,2024-11-09 05:20:33,polling update — official figures incoming.,49,19,11,333,2013-06-16,Philadelphia,False,en-US
522afec7-8ef,54f644fa,brownkelly,2024-11-03 07:23:13,Reports of fake ballots in several precincts. Must be investigated!,77,44,23,842,2009-12-24,Miami,False,es
66ec5945-97a,46c308b1,cummingsandrew,2024-11-10 15:49:31,Update: transparent count in my precinct.,54,229,29,415,2023-07-08,Los Angeles,False,en-US
8434e4c8-9da,24d44932,whiteashley,2024-11-02 20:08:44,Update: observers confirm fairness in my precinct. https://news.site/article,96,225,162,96,2015-11-20,,False,en
e2c945dc-e52,543dd805,foleydavid,2024-10-27 09:08:20,counting ongoing — observers reporting orderly process. #Election2024,40,99,26,917,2016-12-25,Los Angeles,False,en-US
21f4d13a-809,758d368f,bennettcynthia,2024-10-30 17:02:21,Update: transparent count in my precinct. #Election2024,30,199,9,786,2014-04-20,Rural,False,es
873481fc-c01,527961f9,michaelbarker,2024-11-08 10:16:19,polling update — observers reporting orderly process.,46,174,4,941,2011-08-10,Chicago,False,en
88d8d29a-bdc,a5471384,williamrobertson,2024-11-13 10:22:19,ALERT: poll watchers report across precincts — evidence points to fraud. #electionfraud,67,358,144,371,2010-03-04,Los Angeles,False,en-US
8bbdeaba-b14,9ac0790a,merrittmichael,2024-11-07 23:52:46,Update: smooth voting in my precinct.,82,168,26,526,2019-06-12,Houston,False,en-US
842b8153-00f,3793bc35,brianaallen,2024-11-01 19:48:14,ballot stuffing found in vote tallies (165 suspicious) ¡Increíble! 🇺🇸 #VoteSafe,146,142,61,4455,2014-01-04,Los Angeles,False,es
7e937519-352,39a4eca8,davistanya,2024-11-07 20:59:38,Update: trust the process in my precinct.,74,30,43,443,2015-04-07,Houston,False,en-US
b9bc7a59-ad5,14e135d4,kimberly88,2024-11-14 21:07:22,Update: smooth voting in my precinct.,14,79,30,558,2013-03-02,Houston,False,en
bbf8befe-0cc,0548f749,rhonda87,2024-11-01 11:51:21,Voter turnout steady in my area. #Election2024,11,34,99,38335,2023-12-21,Chicago,True,en-US
60588a0f-1a1,3793bc35,brianaallen,2024-11-13 22:45:49,counting ongoing — official figures incoming.,30,65,61,4455,2014-01-04,Los Angeles,False,en
eff359d6-089,423834a0,danny36,2024-11-14 05:23:35,Update: trust the process in my precinct.,64,189,33,3302,2012-08-14,Miami,True,en-US
b1431043-eb3,b93972cf,jenniferboyer,2024-11-05 20:13:10,Update: observers confirm fairness in my precinct. https://news.site/article,39,5,29,269,2025-08-27,Houston,False,en-US
b62997a4-0b9,9456d98a,owenjames,2024-11-11 21:20:45,turnout update — observers reporting orderly process.,96,228,345,432,2021-01-18,Los Angeles,False,es
25526e42-154,6e33c25d,doriswarren,2024-10-29 14:17:41,Update: smooth voting in my precinct.,1,221,12,676,2013-07-05,New York,False,en-US
8e723abf-95c,f01680fe,ruizsharon,2024-11-03 14:53:09,Update: clean election in my precinct.,60,224,61,12173,2023-10-29,Miami,True,en-US
20ead14c-460,f2a3db66,rgreene,2024-11-06 13:41:13,counting ongoing — observers reporting orderly process.,68,240,90,10465,2025-03-20,Philadelphia,False,en
7f08745c-804,4c6f6115,mhuber,2024-11-11 03:01:18,ALERT: turnout update across precincts — evidence points to fraud. #investigate,314,359,5,893,2017-02-28,Chicago,False,es
81583923-b09,bee4f302,thomas87,2024-11-11 03:02:44,ALERT: turnout update across precincts — evidence points to fraud. #investigate,183,17,11,684,2022-08-14,New York,False,en
47bfcc85-4f7,758d368f,bennettcynthia,2024-11-07 20:28:50,Voter turnout steady in my area.,35,55,9,786,2014-04-20,Rural,False,es
f283a1c1-c6a,0cea9b83,qshelton,2024-10-31 11:11:54,ballot stuffing found in vote tallies (216 suspicious),105,182,64,1114,2015-10-26,,False,en-US
a4a96645-07a,52f35736,ashley17,2024-10-28 07:21:21,early voting numbers — observers reporting orderly process.,78,132,18,3827,2022-10-17,Los Angeles,False,en
2001c576-19f,fa1366de,bethdavis,2024-11-07 04:13:41,Voter turnout steady in my area.,14,26,30,308,2019-09-12,Houston,False,en
9fa56d02-574,afd847d3,troberts,2024-11-04 00:30:27,fraudulent tabulation found in vote tallies (452 suspicious),166,340,13,82,2020-07-05,Philadelphia,False,es
dcc2a1f3-57a,fa1366de,bethdavis,2024-11-11 07:15:37,Evidence of count manipulation — officials silent. Share widely!,80,262,30,308,2019-09-12,Houston,False,en-US
a7e80215-3f9,25360d75,benjaminmack,2024-11-06 15:53:41,poll watchers report — observers reporting orderly process.,38,28,26,26203,2013-12-02,Philadelphia,False,en
be8a84b3-7e2,edfa7439,shawn90,2024-10-28 20:15:29,Voter turnout steady in my area.,11,43,68,1833,2024-02-26,Rural,False,es
ea4e3c32-131,16dc25bf,ana63,2024-10-26 12:18:44,Update: observers confirm fairness in my precinct.,98,238,24,48540,2024-12-01,Miami,False,en
707dc7ac-09e,cbc6bbbb,hhartman,2024-11-04 07:55:58,Voter turnout steady in my area.,46,31,5,488,2013-05-22,Chicago,True,en-US
a18f30b5-7ff,df5373af,solislisa,2024-11-08 05:26:59,Update: clean election in my precinct.,45,140,53,101,2017-12-02,Philadelphia,False,es
89fbd445-f8c,c0c66123,johnsonjonathan,2024-11-05 07:54:22,counting ongoing — observers reporting orderly process. #Election2024,63,171,32,643,2021-11-13,,True,en-US
48194302-708,a90baccb,kimberlyshepard,2024-11-11 01:56:19,Reports of fake ballots in several precincts. Must be investigated! https://news.site/article,178,86,459,292,2024-05-12,Houston,False,en
999e90fd-049,478c4ca6,madisonhunt,2024-11-07 03:57:58,Evidence of ghost voters — officials silent. Share widely! ¡Increíble! 🇺🇸,143,294,0,351,2012-09-28,New York,False,en-US
af95e637-468,048918a1,edwin89,2024-11-15 00:08:21,Evidence of fraudulent tabulation — officials silent. Share widely!,81,146,18,258,2018-08-27,Miami,False,en
2e8cb69d-98f,fe88f6bb,williamslaurie,2024-11-14 20:16:15,early voting numbers — observers reporting orderly process.,21,93,7,1221,2018-02-22,Houston,False,en
f068c5c6-f76,553da4a2,hudsonjoseph,2024-11-05 10:22:55,poll watchers report — observers reporting orderly process.,61,219,38,74,2018-09-08,New York,False,en-US
0d513887-b9b,dc857149,dawnhernandez,2024-11-01 02:08:15,Update: clean election in my precinct. #Election2024,31,250,11,690,2015-05-09,Chicago,False,en
367425fd-8f6,427a9613,james41,2024-11-12 14:36:28,Evidence of ballot stuffing — officials silent. Share widely! ¡Increíble! 🇺🇸,111,389,18,1235,2016-06-24,Rural,False,en-US
f79e9194-89c,c714b91a,timothymoore,2024-10-27 22:25:41,Reports of rigged machines in several precincts. Must be investigated! ¡Increíble! 🇺🇸,136,367,226,390,2011-08-22,Miami,False,en-US
2cadc2fb-2df,4c772bbd,josemay,2024-11-08 01:50:52,Voter turnout steady in my area.,5,1,21,57,2014-08-17,New York,False,en
92d5c76a-321,2c64aa42,cynthia06,2024-11-12 12:13:43,Reports of illegal votes in several precincts. Must be investigated!,144,49,24,464,2010-08-05,,False,es
48b9b427-f36,1c466d9b,wmoreno,2024-11-03 04:32:56,Update: observers confirm fairness in my precinct.,27,102,44,600,2025-07-12,,False,en
8c64bed2-404,e544952d,timothy52,2024-11-11 03:04:17,ALERT: turnout update across precincts — evidence points to fraud. #investigate,336,529,46,660,2023-04-13,Miami,False,es
2deae969-543,63c32746,rdavis,2024-11-06 15:13:19,Update: clean election in my precinct.,9,111,121,452,2021-02-09,Philadelphia,True,en-US
cd54dec2-a9f,c676b98b,brian92,2024-11-12 13:41:39,Update: observers confirm fairness in my precinct. https://news.site/article,9,100,20,318,2022-07-01,Miami,False,en-US
cd3c5cfc-d14,f7076147,prodriguez,2024-11-11 03:02:57,ALERT: turnout update across precincts — evidence points to fraud. #electionfraud,218,61,19,469,2021-03-05,Houston,False,en-US
14c24169-c1e,7af49bb5,ashley04,2024-11-02 04:44:00,Voter turnout steady in my area.,38,43,3,655,2023-07-17,Miami,False,en-US
ff73f4a2-a68,ef1e1b8f,turnerpaul,2024-11-06 22:45:41,voter rolls compromised found in vote tallies (311 suspicious),151,136,6,3878,2024-07-24,New York,False,en-US
8eaaa0c5-da7,201507be,foxjames,2024-11-06 01:34:52,Update: trust the process in my precinct.,22,220,8,80,2012-03-15,Chicago,False,es
efc57d67-468,1e7222e7,rtaylor,2024-11-10 05:11:25,polling update — observers reporting orderly process.,54,163,11,749,2018-04-18,Rural,False,es
b556932e-a74,66818677,carlhickman,2024-10-30 13:26:09,Update: smooth voting in my precinct. #VoteSafe,126,163,278,2264,2024-04-29,Chicago,False,en-US
ff9d0847-775,ea448d31,alexislawrence,2024-11-05 10:19:17,counting ongoing — official figures incoming.,23,56,99,918,2022-01-19,Rural,False,en-US
420ebcd2-8c9,a2db8165,peter37,2024-10-31 15:31:32,count manipulation found in vote tallies (75 suspicious),178,32,3,163,2014-02-11,Houston,False,es
7304ca43-b5c,370053fd,tammyhughes,2024-10-30 09:01:16,poll watchers report — observers reporting orderly process.,57,77,7,1177,2024-11-30,Miami,False,en
45b8405e-328,55540cdf,alexmendoza,2024-10-30 10:59:18,early voting numbers — observers reporting orderly process. https://news.site/article,74,120,185,565,2010-02-03,Philadelphia,False,en-US
c5d5d0b0-251,26776c00,xfernandez,2024-11-12 06:17:43,turnout update — official figures incoming.,4,50,26,747,2023-09-09,New York,False,en
07a37c1f-f40,7139264c,ryanjohnson,2024-11-03 06:20:28,turnout update — observers reporting orderly process.,21,196,16,363,2018-09-18,,False,en
d05b5038-9f4,a03cba6d,april73,11/08/24 08:19 PM,Update: trust the process in my precinct.,93,30,62,273,2012-01-21,Philadelphia,False,es
9dce70a0-3ec,c018811b,sarah27,2024-11-09 18:57:32,poll watchers report — official figures incoming.,25,63,21,55,2013-12-09,Philadelphia,False,en
08c31f5a-dfe,ab0fbbd2,valenciaalan,2024-11-10 00:54:05,voter rolls compromised found in vote tallies (441 suspicious) #VoteSafe,13,263,25,8858,2022-01-02,Philadelphia,False,en-US
adb08337-8ec,166b8ee3,willismonica,2024-11-13 18:15:22,Update: clean election in my precinct.,25,220,13,193,2015-09-06,Chicago,False,en
5ff1ee22-183,6820ffee,qdixon,2024-10-26 09:57:15,Update: observers confirm fairness in my precinct.,29,133,107,41175,2024-04-16,Los Angeles,False,es
76b16309-ed8,1521c7df,rodriguezwilliam,2024-11-02 00:45:12,Reports of ghost voters in several precincts. Must be investigated! #Election2024,56,29,61,15540,2024-01-17,Philadelphia,False,es
c1551eb0-2a3,5970e633,xhughes,2024-11-14 07:16:22,counting ongoing — official figures incoming.,41,20,40,595,2022-01-29,Houston,False,en
5ad30fe1-d25,34ba1a6e,salazarbrandon,2024-10-31 13:54:23,Voter turnout steady in my area.,24,76,62,68,2009-09-06,Houston,True,en-US
00e556e5-d96,656544e6,vhurley,2024-11-15 06:35:10,polling update — official figures incoming.,49,46,99,588,2020-09-19,Los Angeles,False,en-US
b580024a-a4f,eb74abc3,dakotasmith,2024-10-29 08:55:28,Voter turnout steady in my area.,5,58,4,210,2013-10-13,Los Angeles,False,en
792908c4-ad0,3c1d7886,cassandramitchell,2024-10-30 19:56:06,Update: clean election in my precinct.,89,96,11,3405,2019-06-18,Philadelphia,False,en-US
4c318ddc-95a,b8ce94e7,alexanderhines,2024-11-04 08:56:24,counting ongoing — observers reporting orderly process.,80,114,44,3441,2024-08-02,Chicago,False,es
bb75788b-9af,c62daa47,sean22,2024-11-04 12:09:31,Update: clean election in my precinct.,95,57,343,401,2010-05-19,Houston,False,en
665eb042-1ce,8d55cad9,elizabethrhodes,2024-10-30 12:41:39,Update: observers confirm fairness in my precinct. #Election2024,69,136,54,355,2015-03-23,Philadelphia,False,en-US
6c9f23d4-833,3bdad10d,breyes,2024-11-06 07:18:26,Update: transparent count in my precinct. #Election2024,45,62,0,622,2018-09-03,Philadelphia,False,es
beb8738c-792,3fb41844,phorn,2024-10-27 09:17:37,Evidence of fraudulent tabulation — officials silent. Share widely!,20,234,49,1585,2017-06-30,,False,en
2ae43baf-9dc,70091684,michaeldavis,2024-10-28 20:09:08,illegal votes found in vote tallies (463 suspicious),146,150,50,2340,2015-02-11,New York,False,en
1005d4c2-2a4,af2126bd,lindsayjohnson,2024-11-06 04:44:11,early voting numbers — official figures incoming.,23,25,91,13606,2024-07-12,Rural,True,en
6f21453e-fee,aebf8c69,crystaljones,2024-11-05 22:54:06,polling update — official figures incoming.,28,31,32,775,2016-01-16,Chicago,False,en-US
59bb58fe-161,1981b25a,michelle51,2024-10-30 14:31:00,early voting numbers — observers reporting orderly process.,2,154,53,278,2021-07-17,Houston,False,en-US
8f51b86f-eb0,90a37f4b,carolyn59,2024-11-06 00:28:59,Update: trust the process in my precinct.,39,97,129,596,2016-07-13,,False,en-US
